 children, income,numHandsets,handsetAge,smartPhone,currentHandsetPrice, creditRating,homeOwner, creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn,,,,
 false,0,2,198, true,129.99, F, true, false,129.76,413.5,140.56,23,0,33.585,5.6278,1.07,0.33,0,2.492537313,18.45748395,0,7,0,0,0,0, true,,+AC0-16.77,+AC0-1.9726,+AC0-22.86525187
 false,0,2,171, true,149.99, G, true, false,49.99,180.25,59.99,0,0,33.61,5.6496,0,0,0,0,18.46910279,0,7,0,0,0,0, false,,+AC0-16.745,+AC0-1.9508,+AC0-22.85363303
 false,0,1,205, false,0, B, true, false,30.26,0.25,39.99,0,0,33.655,5.6518,0,0,0,0.33,18.50087958,0,7,0,0,0,0, true,,+AC0-16.7,+AC0-1.9486,+AC0-22.82185624
 false,0,2,130, true,129.99, C, true, false,47.99,0,47.99,0,0,33.72,5.6614,0,0,0,0,18.54111208,0,7,0,0,0,0, true,,+AC0-16.635,+AC0-1.939,+AC0-22.78162374
 true,5,1,208, true,0, E, false, true,66.23,107.75,26.11,0,0,33.75,5.6692,0,0,0,0,18.55957983,0,7,0,0,0,0, false,,+AC0-16.605,+AC0-1.9312,+AC0-22.76315599
 false,6,2,165, true,149.99, C, false, true,75.93,830,44.99,89.5,5.14,33.77,5.6788,0,0,0,0,18.58981342,0,7,0,0,0,0, false,,+AC0-16.585,+AC0-1.9216,+AC0-22.7329224
 false,3,1,191, true,0, C, false, true,20.19,3.75,19.99,0,0,33.805,5.6886,0,4,0,0.498127341,18.60203875,0,7,0,0,0,0, true,,+AC0-16.55,+AC0-1.9118,+AC0-22.72069707
 false,8,1,206, true,0, B, false, true,10,12.75,10,0,0,33.9,5.6904,0.78,2.33,0,2.498127341,18.65348079,0,7,0,0,0,0, false,,+AC0-16.455,+AC0-1.91,+AC0-22.66925503
 false,0,2,166, true,29.99, B, true, false,37.55,186.25,32.89,10.5,0,33.905,5.6956,0,0,0,0,18.65647144,0,7,0,0,0,0, false,,+AC0-16.45,+AC0-1.9048,+AC0-22.66626438
 false,0,1,197, true,0, B, true, false,22.34,20.75,19.99,2,0,33.915,5.6972,0,0,0,0.503759398,18.68581637,0,7,0,0,0,0, false,,+AC0-16.44,+AC0-1.9032,+AC0-22.63691945
 false,0,1,199, true,0, C, true, false,71.21,101.25,79.99,0,1.22,33.96,5.7046,25.43,15.33,0.67,11.81081081,18.69667432,0.33,7,0,0,0,0, false,,+AC0-16.395,+AC0-1.8958,+AC0-22.6260615
 false,0,1,218, true,0, C, true, false,50.24,402.5,72.49,0,0,34.055,5.7094,39.49,14.33,0,3.247037037,18.73785051,0.33,7,8,0,0,0, true,,+AC0-16.3,+AC0-1.891,+AC0-22.58488531
 false,2,1,198, true,0, C, false, true,29.99,23.25,29.99,0,0,34.185,5.7288,0,0.67,0,0.734,18.75657347,0.33,7,0,0,0,0, false,,+AC0-16.17,+AC0-1.8716,+AC0-22.56616235
 false,0,1,227, true,0, B, true, false,90.14,256,69.99,74.75,0,34.19,5.7346,31.62,9.33,2.67,1.731655062,18.77160609,0.33,7,0,0,0,0, false,,+AC0-16.165,+AC0-1.8658,+AC0-22.55112973
 true,9,1,208, true,0, B, false, false,40.44,67,44.99,0,5.45,34.22,5.7374,7.19,0.67,0,0.44077275,18.79075978,0.67,7,0,0,0,0, false,,+AC0-16.135,+AC0-1.863,+AC0-22.53197604
 false,2,1,212, true,0, D, false, true,60,36.5,59.99,0,1.56,34.255,5.74,6.94,2,1.33,1.110833333,18.79656067,0.67,7,0,0,0,0, false,,+AC0-16.1,+AC0-1.8604,+AC0-22.52617515
 false,4,1,219, true,0, B, false, true,32.28,174,31.99,0,0,34.365,5.7414,18.74,10.67,2,2.928571429,18.80473598,0.67,7,0,0,0,0, true,,+AC0-15.99,+AC0-1.859,+AC0-22.51799984
 false,8,1,217, true,0, B, false, true,49.99,81.75,69.99,0,0,34.375,5.7434,35.99,3,1.33,1.080432173,18.84667777,0.67,7,0,0,0,0, true,,+AC0-15.98,+AC0-1.857,+AC0-22.47605805
 false,2,2,115, true,149.99, E, false, false,42.23,108.25,6.81,0,0,34.56,5.7458,0,0,0,1,18.88970055,0.67,7,14.67,0,0,0, false,,+AC0-15.795,+AC0-1.8546,+AC0-22.43303527
 false,0,1,207, true,0, A, true, false,30.83,31.25,29.99,0,0.35,34.585,5.7458,0,6.33,0,0.625117151,18.9498506,0.67,7,0,0,0,0, false,,+AC0-15.77,+AC0-1.8546,+AC0-22.37288522
 false,0,1,208, true,0, E, true, false,35.38,163.25,44.99,0,0.39,34.695,5.7522,65,26,1,0.941741917,18.95697479,0.67,7,0.33,0,0,0, false,,+AC0-15.66,+AC0-1.8482,+AC0-22.36576103
 false,4,2,188, true,9.99, E, false, true,46.92,234,29.03,56,0,34.695,5.7544,0,0,0,0,18.99928012,0.67,7,0.67,0,0,0, false,,+AC0-15.66,+AC0-1.846,+AC0-22.3234557
 true,5,1,200, true,0, E, false, true,48.89,112.5,29.99,47.25,0,34.725,5.765,16.88,3,3.33,2.250803859,19.06314169,0.67,7,0.67,0,0,0, true,,+AC0-15.63,+AC0-1.8354,+AC0-22.25959413
 false,4,1,214, true,0, B, false, true,60.52,94.25,72.49,0,0,34.765,5.771,11.62,5.67,3.67,1.941747573,19.08393958,0.67,7,0,0,0,0, false,,+AC0-15.59,+AC0-1.8294,+AC0-22.23879624
 false,0,1,191, true,0, C, true, false,30,528.75,30,0,0,34.785,5.781,0,5.67,0,0.741334713,19.08636724,1,7,1,0,0,0, false,,+AC0-15.57,+AC0-1.8194,+AC0-22.23636858
 false,5,1,201, true,0, G, false, true,30.26,27.25,39.99,0,0,34.825,5.7844,0.07,0,0,0.1994003,19.08710607,1,7,0,0,0,0, false,,+AC0-15.53,+AC0-1.816,+AC0-22.23562975
 false,4,1,204, true,0, C, true, false,10.75,381.5,10,5,0,34.84,5.7848,36.83,23,2,2.775693923,19.14996231,1,7,0,0,0,0, false,,+AC0-15.515,+AC0-1.8156,+AC0-22.17277351
 false,8,1,226, true,0, C, false, true,34.18,57.75,29.99,0,0,34.85,5.79,6.57,2.67,0,8.446866485,19.1733214,1,7,0,0,0,0, true,,+AC0-15.505,+AC0-1.8104,+AC0-22.14941442
 false,0,2,35, true,39.99, C, true, false,37.44,38,48.33,0,0,34.855,5.7936,1.88,1.33,0,0.586349535,19.26423013,1,7,1.33,0,0,0, false,,+AC0-15.5,+AC0-1.8068,+AC0-22.05850569
 false,5,1,191, true,0, B, false, false,15.09,30.25,10,0,0.1,34.98,5.795,1.49,0.33,1.33,0.500682128,19.26559936,1,7,0,0,0,0, false,,+AC0-15.375,+AC0-1.8054,+AC0-22.05713646
 true,9,1,222, true,0, B, false, true,30.51,71.5,39.99,0,0,35.035,5.7986,1.47,3.67,0,1.166428571,19.35600784,1,7,0,0,0,0, false,,+AC0-15.32,+AC0-1.8018,+AC0-21.96672798
 false,1,1,204, true,0, D, true, true,41.78,276.75,39.99,31.25,0.59,35.135,5.801,50.77,16,4.67,1.483792937,19.36264405,1,7,0.67,0,0,0, false,,+AC0-15.22,+AC0-1.7994,+AC0-21.96009177
 true,6,1,182, true,0, B, false, false,40.49,302.75,44.99,13.75,0,35.14,5.8054,16.46,1.67,0,2.289791969,19.40189286,1,7,1,0,0,0, false,,+AC0-15.215,+AC0-1.795,+AC0-21.92084296
 false,6,1,191, true,0, C, false, true,29.99,94,39.99,0,0,35.185,5.8084,0.33,2.33,0.67,1.120048019,19.40587507,1.33,7,1.33,0,0,0, true,,+AC0-15.17,+AC0-1.792,+AC0-21.91686075
 false,0,1,182, true,0, B, true, false,35.99,112,39.99,3.75,0,35.285,5.8138,6.79,10,1,2.941730934,19.42756487,1.33,7,0,0,0,0, false,,+AC0-15.07,+AC0-1.7866,+AC0-21.89517095
 false,6,1,216, true,0, C, false, true,89.35,181.5,15,59.5,0,35.31,5.8274,51.56,6,3.33,1.582105837,19.47960277,1.33,7,0,0,0,0, true,,+AC0-15.045,+AC0-1.773,+AC0-21.84313305
 false,4,1,184, false,0, B, false, false,34.99,618,44.99,0,0,35.335,5.8278,4.6,6.67,0.67,0.45066554,19.49992532,1.33,7,7.67,0,0,0, false,,+AC0-15.02,+AC0-1.7726,+AC0-21.8228105
 false,6,1,185, true,0, C, false, true,21.18,263.75,25.4,0,0,35.35,5.8364,84.78,34.33,5.67,0.440132938,19.54371948,1.33,7,3.33,0,0,0, false,,+AC0-15.005,+AC0-1.764,+AC0-21.77901634
 false,4,1,182, true,0, F, false, false,29.52,86.25,25.54,0.25,0,35.385,5.8482,9.83,4.33,3,1.913453299,19.55496357,1.33,7,0,0,0,0, true,,+AC0-14.97,+AC0-1.7522,+AC0-21.76777225
 true,9,1,201, true,0, B, false, true,47.18,301.75,10,0,0,35.385,5.8576,8.11,12.33,3.33,2.475714286,19.56057754,1.33,7,0,0,0,0, false,,+AC0-14.97,+AC0-1.7428,+AC0-21.76215828
 false,0,1,210, true,0, B, true, false,21.42,308.25,10,44.5,0,35.405,5.859,83.61,10.67,6,2.2532,19.67095599,1.33,7,0,0,0,3, false,,+AC0-14.95,+AC0-1.7414,+AC0-21.65177983
 false,6,1,199, true,0, B, false, true,30.26,44.25,39.99,0,0,35.425,5.8594,6.14,2.67,0,5.721030043,19.72803748,1.33,7,0,0,0,0, false,,+AC0-14.93,+AC0-1.741,+AC0-21.59469834
 false,0,1,212, true,0, G, true, false,40.28,94.75,54.83,0,0,35.435,5.8624,6.68,10,2,1.076923077,19.73449703,1.67,7,0,0,0,1, false,,+AC0-14.92,+AC0-1.738,+AC0-21.58823879
 false,4,1,192, true,0, E, false, true,31.31,357.25,20.04,40.25,0.2,35.44,5.8642,49.21,16.33,2,0.969453082,19.77132711,1.67,7,5,0,0,0, false,,+AC0-14.915,+AC0-1.7362,+AC0-21.55140871
 false,0,1,216, true,0, C, true, false,39.31,102.25,44.99,0,0.32,35.48,5.8654,41.2,7.33,1,0.907187718,19.7778097,1.67,7,0,0,0,0, true,,+AC0-14.875,+AC0-1.735,+AC0-21.54492612
 true,8,1,194, true,0, B, false, true,44.24,346,49.99,0,0,35.505,5.8662,66.69,28.67,1.67,0.802631579,19.77794235,1.67,7,0,0,0,0, false,,+AC0-14.85,+AC0-1.7342,+AC0-21.54479347
 false,0,1,221, true,0, B, true, false,14,2,10,0,0,35.52,5.8734,0,1,0,0.492537313,19.84975329,1.67,7,0,0,0,3, true,,+AC0-14.835,+AC0-1.727,+AC0-21.47298253
 false,3,1,193, true,0, E, true, true,61.69,669.25,49.99,19.25,0,35.525,5.8744,152.61,4.67,9.33,1.748059576,19.86349938,1.67,7,0,0,0,0, true,,+AC0-14.83,+AC0-1.726,+AC0-21.45923644
 false,5,1,187, true,0, B, false, false,33.95,141,41.2,0,0,35.625,5.8812,0,4,0,1.157878118,19.88481443,1.67,7,1.33,0,0,2, false,,+AC0-14.73,+AC0-1.7192,+AC0-21.43792139
 false,4,2,132, true,29.99, B, false, true,44.3,610,44.99,0,0,35.63,5.8844,123.49,9.67,0,0.695446932,19.97123944,1.67,7,14.67,0,0,0, false,,+AC0-14.725,+AC0-1.716,+AC0-21.35149638
 false,5,1,183, true,0, D, true, false,50.15,630.5,59.99,0,0.16,35.65,5.8998,39.42,22,4.67,1.140961538,20.02110836,1.67,7,1,0,0,0, false,,+AC0-14.705,+AC0-1.7006,+AC0-21.30162746
 true,5,3,110, true,9.99, D, false, true,64.3,961.75,49.99,57.25,0.42,35.67,5.9018,240.18,59.33,36.33,1.040062771,20.03704919,1.67,7,1.33,0,0,0, false,,+AC0-14.685,+AC0-1.6986,+AC0-21.28568663
 true,9,2,116, true,399.99, C, false, true,46.87,375.5,10,91,0,35.68,5.9046,35.5,17.67,3.33,1.759444444,20.07657957,1.67,7,0,1,1,2, true,,+AC0-14.675,+AC0-1.6958,+AC0-21.24615625
 false,0,1,226, false,0, C, true, false,36.24,65.5,29.99,0,0,35.825,5.9058,7.97,4,1,1.274705882,20.08965229,1.67,7,0.33,0,0,0, true,,+AC0-14.53,+AC0-1.6946,+AC0-21.23308353
 false,0,2,18, true,149.99, C, true, false,34.99,74,44.99,0,0,35.84,5.9058,0,0.33,0,4.5,20.0995428,2,7,0,0,0,0, true,,+AC0-14.515,+AC0-1.6946,+AC0-21.22319302
 true,6,2,209, true,129.99, B, false, true,19.19,30.5,19.19,0,0,35.87,5.9148,0.32,1.33,0,1.443333333,20.10654695,2,7,0,0,0,0, false,,+AC0-14.485,+AC0-1.6856,+AC0-21.21618887
 false,0,1,203, true,0, E, true, false,36.05,273.5,39.99,16.5,0,35.885,5.9184,59.6,19,2.67,3.098868667,20.14890872,2,7,0,0,0,2, false,,+AC0-14.47,+AC0-1.682,+AC0-21.1738271
 false,6,2,189, true,129.99, D, false, false,40.58,460.75,39.99,0,0.1,35.915,5.919,114.54,7,1.67,1.843684087,20.15260884,2,7,1,0,0,0, false,,+AC0-14.44,+AC0-1.6814,+AC0-21.17012698
 true,7,1,215, true,0, B, false, true,10,56.75,10,1.25,0,35.965,5.9232,10.99,7.67,2.67,1.572347267,20.15827703,2,7,0,0,0,0, true,,+AC0-14.39,+AC0-1.6772,+AC0-21.16445879
 true,7,1,191, true,0, C, true, true,68.61,322.75,64.48,13.75,0,36.025,5.936,72.77,7,14.33,2.333428571,20.16809658,2,7,4.67,0,0,0, true,,+AC0-14.33,+AC0-1.6644,+AC0-21.15463924
 true,4,1,214, true,0, B, false, true,34.24,80,29.99,0,0,36.08,5.94,24.7,1.67,0,0.875,20.18014725,2,7,0,0,0,0, false,,+AC0-14.275,+AC0-1.6604,+AC0-21.14258857
 false,7,1,208, true,0, B, false, true,35.06,115.5,44.75,0,0,36.115,5.9418,12.04,10.33,0,17.36526946,20.20262561,2,7,0.67,0,0,0, false,,+AC0-14.24,+AC0-1.6586,+AC0-21.12011021
 false,5,1,221, true,0, D, false, true,95.5,646.75,41.12,126.75,0,36.215,5.9474,7.84,2.33,0.67,2.211690363,20.2031894,2,7,1.67,0,0,0, false,,+AC0-14.14,+AC0-1.653,+AC0-21.11954642
 false,1,1,212, true,0, D, true, false,55.65,449,69.99,0,5.66,36.235,5.954,76.54,6.33,2,0.783888889,20.28706541,2,7,1.33,0,0,0, false,,+AC0-14.12,+AC0-1.6464,+AC0-21.03567041
 false,9,1,207, true,0, B, false, true,58.28,157.5,67.35,0,0,36.25,5.9546,47.17,3.67,1,1.823529412,20.32781051,2,7,1,0,0,3, true,,+AC0-14.105,+AC0-1.6458,+AC0-20.99492531
 false,8,1,206, true,0, C, false, true,36.96,335.25,47.49,4.25,0,36.275,5.956,187.89,0.67,1.33,0.7266,20.4373831,2,7,0,0,0,0, false,,+AC0-14.08,+AC0-1.6444,+AC0-20.88535272
 false,6,1,207, true,0, D, false, false,19.99,10.25,29.99,0,0,36.28,5.9564,0.26,0,0,3.007518797,20.48016178,2,7,0,0,0,0, true,,+AC0-14.075,+AC0-1.644,+AC0-20.84257404
 false,0,1,206, true,0, B, true, false,30.12,511.5,34.67,0,0,36.455,5.9644,256.02,14.67,3,0.791837978,20.53361485,2,7,6,0,0,0, false,,+AC0-13.9,+AC0-1.636,+AC0-20.78912097
 false,9,1,222, true,0, B, false, true,33.5,113.75,39.99,7.25,0.69,36.53,5.9644,12.95,4.67,0,1.512070227,20.55142078,2,7,0,0,0,0, false,,+AC0-13.825,+AC0-1.636,+AC0-20.77131504
 false,9,1,211, true,0, B, false, true,30.26,99.25,39.99,0,0,36.56,5.9656,5.75,2.33,0.67,3.081632653,20.5654839,2,7,0,0,0,3, false,,+AC0-13.795,+AC0-1.6348,+AC0-20.75725192
 false,6,1,209, true,0, B, false, true,30.26,146.75,39.99,0,0,36.605,5.9662,26.72,1.67,1,2.817314247,20.58570785,2,7,0,0,0,0, false,,+AC0-13.75,+AC0-1.6342,+AC0-20.73702797
 false,0,1,199, true,0, B, false, false,43.99,76,49.99,0,0,36.66,5.9678,3.49,0.33,1,11.7340824,20.58991104,2.33,7,0,0,0,0, false,,+AC0-13.695,+AC0-1.6326,+AC0-20.73282478
 false,6,1,220, true,0, B, false, false,29.15,402.75,39.99,30.75,0.42,36.665,5.9692,123.47,8.33,5,1.513663448,20.59806923,2.33,7,3,0,0,0, false,,+AC0-13.69,+AC0-1.6312,+AC0-20.72466659
 true,6,1,204, true,0, F, false, true,33.65,164,0,0,0,36.675,5.9744,41.55,9,2.67,0.151667131,20.60321768,2.33,7,2,0,0,0, true,,+AC0-13.68,+AC0-1.626,+AC0-20.71951814
 false,0,1,214, true,0, B, true, false,10.1,261,10,0.25,0,36.715,5.9746,7.48,1.67,0.67,0.812470699,20.61480869,2.33,7,0,0,0,0, false,,+AC0-13.64,+AC0-1.6258,+AC0-20.70792713
 true,7,1,200, true,0, B, false, true,35.8,431.25,44.99,0,0,36.85,5.9914,6.42,15.33,1,1.134981759,20.64751443,2.33,7,0,0,0,2, false,,+AC0-13.505,+AC0-1.609,+AC0-20.67522139
 false,0,1,215, true,0, A, true, false,10.25,98.5,10,0,0,36.875,5.9944,22.12,11,2.67,2.095,20.66529264,2.33,7,0,0,0,0, false,,+AC0-13.48,+AC0-1.606,+AC0-20.65744318
 false,0,1,216, true,0, B, true, false,51.19,571.5,52.49,37.25,0.1,36.885,5.9982,241.43,25,1,1.096511838,20.72993731,2.33,7,0,0,0,0, true,,+AC0-13.47,+AC0-1.6022,+AC0-20.59279851
 true,4,1,211, true,0, D, false, true,35.03,168.5,44.99,0,0,36.895,6.0078,29.11,19.67,11,0.992714806,20.82724495,2.33,7,0,0,0,0, false,,+AC0-13.46,+AC0-1.5926,+AC0-20.49549087
 false,6,1,202, true,0, C, false, true,60.53,80.5,69.99,0,0,36.895,6.0122,2,6.67,1,1.949025487,20.8314493,2.33,7,0,0,0,0, false,,+AC0-13.46,+AC0-1.5882,+AC0-20.49128652
 false,0,1,198, true,0, G, true, false,33.05,49,39.99,0,3.06,36.9,6.0154,0,0,0,0.498127341,20.8349391,2.33,7,0,0,0,0, false,,+AC0-13.455,+AC0-1.585,+AC0-20.48779672
 false,6,1,199, true,0, D, false, true,39.02,215.5,44.99,0,0,36.97,6.022,28.08,17,14,3.913453299,20.88289985,2.33,7,0,0,0,0, false,,+AC0-13.385,+AC0-1.5784,+AC0-20.43983597
 false,4,1,213, true,0, C, false, true,38.43,509.5,44.99,7.5,0,36.995,6.0278,140.14,30,16.33,0.653671063,20.89151967,2.67,7,0,0,0,0, false,,+AC0-13.36,+AC0-1.5726,+AC0-20.43121615
 true,6,1,213, true,0, C, false, false,35.36,80.25,49.99,0,0.1,37.075,6.0278,4.4,3,0,1.168897093,20.91737332,2.67,7,0.33,0,0,0, false,,+AC0-13.28,+AC0-1.5726,+AC0-20.4053625
 false,6,1,201, true,0, B, false, true,34.99,173,44.99,0,0,37.095,6.0412,7.03,3.67,0,2.438185808,21.03884552,2.67,7,0,0,0,0, false,,+AC0-13.26,+AC0-1.5592,+AC0-20.2838903
 false,0,1,205, true,0, B, true, false,52.16,568.75,44.99,46,0,37.12,6.0428,226.47,34.33,9.33,1.710073291,21.04418043,2.67,7,2.33,0,0,0, true,,+AC0-13.235,+AC0-1.5576,+AC0-20.27855539
 false,0,1,214, true,0, B, true, false,63,263.75,77.49,0,0,37.215,6.0486,10.25,42.67,2.67,2.1809767,21.04720616,2.67,7,0,0,0,0, false,,+AC0-13.14,+AC0-1.5518,+AC0-20.27552966
 false,8,1,190, true,0, B, false, false,12.34,96.5,10,0,2.34,37.22,6.049,0.27,2,0.33,2.667142857,21.07809258,2.67,7,0,0,0,0, false,,+AC0-13.135,+AC0-1.5514,+AC0-20.24464324
 false,5,1,202, true,0, C, false, true,40.2,198.5,49.99,0,0,37.22,6.0538,57.75,9,3.67,1.650524033,21.08525772,2.67,7,10,0,0,0, false,,+AC0-13.135,+AC0-1.5466,+AC0-20.2374781
 false,0,2,75, false,29.99, E, true, false,50.53,432,44.99,15.25,0.65,37.25,6.0574,81.02,38,45,1.325732899,21.09621371,2.67,7,1,0,0,0, true,,+AC0-13.105,+AC0-1.543,+AC0-20.22652211
 true,8,1,197, true,0, B, false, true,15.36,427.5,10,0.25,5.27,37.265,6.0574,119.44,20.33,3.67,1.2,21.10792296,2.67,7,0,0,0,0, false,,+AC0-13.09,+AC0-1.543,+AC0-20.21481286
 false,0,1,207, true,0, E, true, true,50.37,359.5,41.24,1.75,6.16,37.375,6.0582,164.74,23.67,18,1.186478621,21.1258837,2.67,7,0.33,0,0,0, false,,+AC0-12.98,+AC0-1.5422,+AC0-20.19685212
 false,5,1,219, true,0, B, false, true,45.25,95.25,54.99,0,4.2,37.38,6.0586,10.65,2,1.33,0.907187718,21.16619716,2.67,7,0.33,0,0,0, true,,+AC0-12.975,+AC0-1.5418,+AC0-20.15653866
 false,0,2,140, true,79.99, B, true, false,50.96,64.25,69.99,0.25,0.87,37.385,6.0616,3.46,3.67,0,0.145625,21.17488178,2.67,7,0,0,0,0, true,,+AC0-12.97,+AC0-1.5388,+AC0-20.14785404
 true,6,1,226, true,0, B, false, true,50.98,84.5,59.99,0,0,37.395,6.0674,1.17,9.67,0.33,2.071811361,21.25021526,2.67,7,0,0,0,0, false,,+AC0-12.96,+AC0-1.533,+AC0-20.07252056
 false,0,1,196, true,0, E, true, false,38.59,331.5,44.99,0,0,37.42,6.0698,130.8,22.67,7.33,0.615118918,21.25506353,2.67,7,0.33,0,0,0, false,,+AC0-12.935,+AC0-1.5306,+AC0-20.06767229
 false,5,1,224, true,0, A, false, true,10.27,218.5,10,2,0,37.42,6.0818,2.58,9,0,1.822447992,21.2742473,2.67,7,0,0,0,2, false,,+AC0-12.935,+AC0-1.5186,+AC0-20.04848852
 true,6,1,205, true,0, B, false, true,36.05,193,44.99,0,0,37.475,6.0852,11.41,14.67,1.67,2.304347826,21.35196825,2.67,7,0,0,0,0, false,,+AC0-12.88,+AC0-1.5152,+AC0-19.97076757
 false,0,1,208, true,0, G, true, false,66.28,481.5,48.78,68.75,0,37.485,6.0862,225.9,20.33,0.33,1.700168761,21.37772314,3,7,4.33,0,0,0, true,,+AC0-12.87,+AC0-1.5142,+AC0-19.94501268
 false,1,1,212, true,0, B, true, true,36.84,208.75,44.99,3,0.65,37.495,6.0864,28.08,25,8.33,3.862985685,21.3931229,3,7,0,0,0,0, false,,+AC0-12.86,+AC0-1.514,+AC0-19.92961292
 false,0,1,188, true,0, D, true, false,51.43,882.75,54.99,4.25,0,37.505,6.0868,184.8,14,2.33,0.634267592,21.39908358,3,7,0,0,0,0, false,,+AC0-12.85,+AC0-1.5136,+AC0-19.92365224
 false,9,1,221, true,0, C, false, true,10.83,64.5,10,0,0,37.505,6.0878,10.28,3.67,0.67,2.778333333,21.47884245,3,7,0,0,0,0, false,,+AC0-12.85,+AC0-1.5126,+AC0-19.84389337
 false,7,1,202, true,0, C, false, false,34.99,82.5,44.99,0,0,37.545,6.0882,15.95,8.67,3.33,2.67591898,21.49144787,3,7,0,0,0,0, false,,+AC0-12.81,+AC0-1.5122,+AC0-19.83128795
 true,6,1,183, true,0, B, false, true,10,98.5,10,0,0,37.555,6.0908,8.16,3.33,0.67,0.485,21.55861422,3,7,0,0,0,0, false,,+AC0-12.8,+AC0-1.5096,+AC0-19.7641216
 false,4,1,209, false,0, B, true, true,13.94,256.25,10,11.25,0,37.625,6.0996,107.25,17,13.33,1.38875,21.56792586,3,7,0,0,0,0, true,,+AC0-12.73,+AC0-1.5008,+AC0-19.75480996
 false,4,3,53, true,99.99, E, false, true,36.89,259.75,14.4,69.75,0,37.69,6.1006,70.38,11.67,2.33,1.031917808,21.57807513,3,7,9.67,0,0,0, false,,+AC0-12.665,+AC0-1.4998,+AC0-19.74466069
 false,9,1,219, true,0, D, false, true,32.26,125.25,29.99,0,0,37.755,6.104,15.63,4.67,0.33,1.388888889,21.60403495,3.33,7,0,0,0,0, true,,+AC0-12.6,+AC0-1.4964,+AC0-19.71870087
 false,0,1,212, true,0, B, true, false,22.74,147.5,42.49,0,0,37.755,6.1094,16.01,9.33,0,5.302727273,21.65537047,3.33,7,0.67,0,0,0, false,,+AC0-12.6,+AC0-1.491,+AC0-19.66736535
 false,4,1,209, true,0, B, false, true,27.73,362,33.74,8,0,37.79,6.1182,21.38,0.67,0,1.375,21.65660234,3.33,7,0.33,0,0,0, true,,+AC0-12.565,+AC0-1.4822,+AC0-19.66613348
 false,0,1,192, true,0, C, true, false,59.99,597.25,69.99,0,0,37.845,6.1198,15.55,20.67,0.33,0.521443033,21.65861101,3.33,7,0,0,0,0, false,,+AC0-12.51,+AC0-1.4806,+AC0-19.66412481
 false,6,1,220, true,0, C, false, true,12.32,375.5,10,0,0,37.86,6.1226,48.04,15.33,6.33,2.843151428,21.65909787,3.33,7,0.67,0,0,0, true,,+AC0-12.495,+AC0-1.4778,+AC0-19.66363795
 false,6,1,222, true,0, B, false, false,35.31,258.25,44.99,0,0,37.865,6.1226,7.87,0.67,0,1.157058824,21.70160286,3.33,7,2.33,0,0,0, false,,+AC0-12.49,+AC0-1.4778,+AC0-19.62113296
 false,3,1,212, true,0, B, false, true,44.68,512.25,44.99,18.5,0,37.905,6.1232,1.78,3.33,0,1,21.70749022,3.33,7,0,0,0,0, false,,+AC0-12.45,+AC0-1.4772,+AC0-19.6152456
 false,0,1,212, true,0, C, true, false,48.94,641.75,63.49,0,0,37.965,6.1274,9.56,8.67,2.33,1.012692308,21.71379661,3.33,7,0.33,0,0,0, true,,+AC0-12.39,+AC0-1.473,+AC0-19.60893921
 false,0,1,227, true,0, B, true, false,35.31,277,47.49,0,0,37.995,6.1318,3.81,8.33,0.67,0.584091675,21.75127837,3.67,7,1,0,0,0, false,,+AC0-12.36,+AC0-1.4686,+AC0-19.57145745
 true,6,1,200, true,0, C, false, true,89.41,329.75,40.45,4.25,0.76,38.03,6.138,39.25,19,6.67,0.640204866,21.79257232,3.67,7,0,0,0,0, false,,+AC0-12.325,+AC0-1.4624,+AC0-19.5301635
 true,8,1,216, true,0, B, false, true,61.52,60.75,69.99,0,0,38.035,6.138,9.13,4.67,1.67,1.58375,21.79364706,3.67,7,0,0,0,1, false,,+AC0-12.32,+AC0-1.4624,+AC0-19.52908876
 false,0,1,224, true,0, B, true, false,28.9,295.5,18.84,28.25,0.1,38.04,6.1402,44.69,17,8.33,0.7641149,21.79644673,3.67,7,3.67,0,0,0, false,,+AC0-12.315,+AC0-1.4602,+AC0-19.52628909
 false,4,1,218, true,0, B, true, true,35.54,276.75,39.99,0,0,38.055,6.1446,40.42,44.67,12.67,1.515578121,21.80172325,3.67,7,0.33,0,0,0, false,,+AC0-12.3,+AC0-1.4558,+AC0-19.52101257
 true,4,1,183, true,0, B, false, true,40.93,767.75,44.99,13,0,38.135,6.1528,241.93,31.33,5.67,0.71507584,21.83820678,3.67,7,0.67,0,0,0, false,,+AC0-12.22,+AC0-1.4476,+AC0-19.48452904
 false,7,1,201, true,0, E, false, true,12.36,214.5,10,4.25,0,38.14,6.155,14.68,17.67,12.67,1.465102465,21.83873521,3.67,7,1,0,0,0, true,,+AC0-12.215,+AC0-1.4454,+AC0-19.48400061
 false,0,1,222, true,0, E, true, false,72.23,589.5,55.16,75,0,38.18,6.1662,103.07,25,22.33,1.385047329,21.85435923,3.67,7,0.33,0,0,0, false,,+AC0-12.175,+AC0-1.4342,+AC0-19.46837659
